month,trip_count,temperature,temperature_change_since_prev_day
2,21842,4,-3
2,23566,4,-4
2,23538,4,-4
2,30504,4,-4
2,35910,4,-3
2,34078,5,-2
2,31461,4,-3
2,29616,4,-4
2,26223,2,-6
2,19297,1,-7
2,11799,1,-8
2,7079,1,-7
2,4417,0,-7
2,2702,0,-7
2,2138,-1,-7
2,3602,-1,-6
2,10039,-1,-6
2,20342,-1,-6
2,27095,-1,-7
2,24729,-2,-8
2,20450,-2,-8
2,20484,-2,-7
2,21144,-1,-6
2,21112,-1,-6
2,22998,1,-4
2,23860,1,-3
2,24092,3,-2
2,30142,3,-2
2,34627,4,-1
2,35647,5,0
2,29901,5,1
2,27820,4,0
2,28110,4,2
2,26445,4,3
2,21840,3,3
2,16740,3,3
2,12708,3,3
2,8195,2,2
2,4427,1,2
2,2365,0,1
2,3841,-1,0
2,5938,-1,-1
2,10770,-1,0
2,16221,-2,0
2,19865,-2,0
2,23110,-2,0
2,25557,-2,-1
2,26051,-1,-1
2,25513,0,-1
2,26233,0,-1
2,28357,1,-2
2,30934,1,-2
2,34291,1,-3
2,36698,1,-4
2,31431,1,-4
2,29645,-1,-4
2,30843,-2,-6
2,30242,-2,-6
3,26048,-2,-6
3,20301,-2,-6
3,14814,-3,-6
3,9834,-3,-5
3,5335,-3,-4
3,2440,-4,-4
3,3254,-4,-3
3,4832,-4,-3
3,8268,-4,-3
3,12926,-3,-2
3,18047,-3,-2
3,21156,-3,-2
3,22234,-2,-1
3,21408,-1,0
3,21668,0,0
3,20726,1,1
3,20662,3,2
3,21526,4,3
3,22324,5,4
3,19467,6,4
3,16385,6,6
3,14835,6,7
3,11470,6,8
3,7933,6,7
3,4617,4,7
3,2894,5,7
3,1847,4,7
3,1272,5,8
3,1364,6,9
3,3288,4,8
3,9773,6,10
3,19702,6,10
3,24573,4,8
3,21132,5,8
3,16685,5,8
3,15502,5,8
3,15981,7,9
3,16086,7,8
3,17585,8,8
3,19167,10,9
3,19231,12,9
3,25031,13,9
3,27883,14,9
3,24359,14,8
3,20433,12,6
3,18138,12,6
3,15429,12,6
3,9499,13,8
3,5960,13,9
3,3227,13,8
3,2025,14,10
3,1284,14,9
3,1398,13,8
3,3495,12,8
3,9929,12,6
3,20423,11,6
3,25482,11,7
3,21840,11,6
3,17736,11,6
3,17303,10,5
3,17994,11,4
3,17966,13,6
3,23577,15,7
3,28914,14,4
3,25242,14,2
3,28705,14,1
3,31976,13,-1
3,27126,11,-3
3,23409,10,-2
3,23555,9,-3
3,22909,10,-2
3,12736,12,-2
3,6866,12,-1
3,3848,12,-1
3,2334,12,-2
3,1388,11,-3
3,1518,11,-2
3,3372,11,-2
3,10260,9,-2
3,20777,9,-2
3,26251,8,-3
3,23335,8,-3
3,19224,8,-3
3,18801,8,-2
3,19097,8,-3
3,18537,8,-5
3,20131,9,-6
3,21558,10,-4
3,22139,11,-3
3,27921,12,-3
3,32394,12,-1
3,29963,13,2
3,28589,13,3
3,25121,13,3
3,20512,12,2
3,13971,11,-1
3,8232,10,-2
3,4607,11,-2
3,2840,10,-2
3,1701,8,-3
3,1658,8,-3
3,3452,7,-3
3,10100,7,-3
3,21172,6,-3
3,27141,6,-3
3,23611,5,-3
3,18224,4,-3
3,19312,4,-4
3,19577,4,-3
3,19089,5,-3
3,20527,6,-3
3,21973,8,-2
3,22795,8,-3
3,29087,9,-2
3,34110,9,-3
3,31002,11,-2
3,27480,10,-3
3,26225,11,-2
3,24357,9,-3
3,17642,7,-4
3,11232,7,-3
3,6742,7,-4
3,4038,6,-4
3,2515,6,-3
3,2134,6,-2
3,3430,6,-1
3,9509,6,-1
3,19201,6,-0
3,25572,6,0
3,23064,5,0
3,19171,4,0
3,20157,4,0
3,20972,5,1
3,23316,6,1
3,27950,7,1
3,28711,7,-1
3,25905,6,-2
3,32987,6,-3
3,38410,6,-3
3,36822,5,-6
3,29208,4,-6
3,27058,4,-6
3,27341,3,-6
3,24392,3,-4
3,18829,4,-3
3,14349,4,-2
3,10802,3,-3
3,6731,3,-3
3,3900,3,-3
3,2138,3,-3
3,3538,3,-2
3,5833,3,-2
3,10182,3,-3
3,15218,2,-3
3,19028,2,-2
3,21604,2,-2
3,23052,3,-2
3,23722,3,-3
3,22274,4,-3
3,22759,5,-2
3,24741,6,0
3,27556,7,1
3,31216,8,2
3,32348,9,4
3,27450,9,4
3,26609,8,4
3,28233,7,4
3,27473,7,3
3,23249,6,2
3,19163,5,1
3,23,4,1
3,15149,3,0
3,8899,3,-0
3,3737,2,-1
3,3338,2,-1
3,4416,2,-1
3,6805,2,-1
3,10803,2,0
3,15588,2,0
3,18584,3,1
3,20148,4,1
3,19329,4,2
3,19053,6,2
3,18954,9,4
3,18769,9,3
3,19102,11,4
3,19534,13,6
3,18362,14,6
3,16133,15,6
3,14552,14,6
3,11690,13,6
3,8101,13,7
3,5057,12,6
3,3021,12,7
3,1992,12,7
3,1374,11,8
3,1460,11,8
3,3189,10,8
3,8904,10,8
3,17960,11,8
3,24316,9,7
3,20851,9,7
3,15897,8,6
3,14685,8,6
3,14954,9,6
3,14995,11,6
3,16222,13,7
3,17763,16,7
3,17655,19,9
3,21975,20,9
3,24834,21,7
3,22974,22,7
3,19153,22,7
3,16411,21,7
3,14968,20,7
3,9614,19,6
3,5926,18,6
3,3473,18,6
3,2155,17,5
3,1316,16,5
3,1372,16,4
3,3068,16,6
3,8851,14,4
3,17848,14,3
3,24581,13,4
3,21705,13,4
3,16544,13,4
3,15829,13,4
3,16229,12,3
3,16278,13,3
3,17735,15,2
3,20501,17,1
3,19064,18,-1
3,23728,18,-2
3,26735,18,-2
3,23313,18,-3
3,19462,18,-3
3,17317,18,-3
3,16134,18,-2
3,10747,18,-1
3,6387,18,-0
3,3695,18,0
3,2288,17,0
3,1467,16,-1
3,1437,13,-2
3,2913,12,-4
3,8462,11,-4
3,17153,9,-4
3,23709,9,-4
3,20630,8,-5
3,16293,7,-6
3,16558,6,-7
3,16475,7,-5
3,16044,9,-4
3,16987,10,-5
3,17509,11,-6
3,18176,12,-6
3,22616,12,-6
3,26096,13,-6
3,24149,13,-6
3,20090,13,-6
3,18459,12,-6
3,16132,12,-6
3,11269,11,-7
3,6759,11,-7
3,3822,10,-8
3,2320,9,-8
3,1528,9,-7
3,1399,8,-5
3,2818,8,-4
3,8103,8,-3
3,15143,7,-2
3,21426,7,-2
3,19148,7,-1
3,15906,7,-0
3,15279,7,1
3,15589,8,1
3,15740,7,-2
3,16985,7,-3
3,17733,8,-3
3,18534,9,-3
3,22002,9,-3
3,23897,9,-3
3,22780,9,-3
3,21401,9,-4
3,15753,9,-3
3,13025,8,-3
3,9806,8,-3
3,6503,8,-3
3,3870,8,-2
3,2525,8,-1
3,1659,7,-2
3,1437,7,-1
3,2552,7,-1
3,7669,7,-1
3,14198,7,0
3,19154,8,1
3,18062,8,1
3,14026,10,3
3,13336,11,4
3,13584,11,3
3,13389,11,4
3,13858,12,5
3,14147,14,7
3,14687,16,7
3,16989,17,8
3,18509,19,10
3,18485,20,11
3,15297,21,12
3,12668,20,11
3,12449,18,10
3,11944,17,9
3,9666,16,8
3,7171,15,7
3,5193,13,6
3,3171,10,3
3,2073,9,2
3,1450,8,1
3,2548,8,1
3,3753,8,1
3,5312,7,-1
3,7272,7,-1
3,8722,7,-3
3,9758,6,-4
3,10804,7,-4
3,11150,7,-4
3,11450,8,-4
3,11325,9,-5
3,11358,11,-4
3,12184,12,-6
3,13469,12,-8
3,14064,13,-7
3,12778,13,-8
3,11313,12,-8
3,11186,11,-8
3,10536,10,-7
3,8910,10,-6
3,6382,9,-6
3,4509,8,-5
3,2904,8,-2
3,1890,7,-2
3,1141,7,-1
3,1870,7,-1
3,2572,7,-1
3,3344,6,-1
3,4511,6,-1
3,5974,6,-1
3,7129,6,-0
3,7734,6,-1
3,7843,6,-2
3,8172,8,0
3,7979,9,-0
3,8084,11,-0
3,8068,11,-1
3,7987,11,-1
3,7731,12,-1
3,6660,11,-2
3,5986,11,-1
3,5084,10,-1
3,3821,9,-1
3,2520,9,-1
3,1559,8,-1
3,1031,7,-2
3,689,6,-2
3,792,5,-2
3,1664,4,-3
3,4741,3,-3
3,7076,3,-4
3,9222,2,-4
3,8331,2,-4
3,7572,1,-6
3,7443,1,-5
3,7701,1,-4
3,7833,2,-3
3,8070,3,-5
3,7893,4,-5
3,8503,6,-4
3,9540,7,-4
3,9531,7,-4
3,7546,6,-6
3,5554,6,-6
3,3808,6,-6
3,2862,5,-5
3,2383,5,-4
3,1527,5,-4
3,830,5,-3
3,526,5,-2
3,386,5,-1
3,462,5,0
3,1142,5,1
3,4079,6,2
3,6348,6,3
3,7421,6,3
3,6829,6,4
3,6106,6,5
3,5460,6,5
3,5473,6,5
3,5552,7,4
3,5451,7,4
3,5736,8,4
3,6056,10,4
3,6450,10,3
3,6432,11,4
3,5380,12,6
3,3920,12,6
3,2731,12,7
3,2248,12,7
3,1895,11,6
3,1295,11,6
3,698,11,6
3,466,11,6
3,334,9,4
3,365,9,4
3,1018,8,3
3,3056,7,2
3,4412,7,1
3,5049,6,0
3,4566,6,0
3,4472,6,0
3,4265,6,0
3,4570,7,1
3,4566,8,2
3,4596,9,2
3,4692,10,2
3,4742,12,2
3,5044,11,1
3,5033,11,0
3,4242,11,-1
3,2941,10,-2
3,2257,9,-3
3,1915,9,-3
3,1785,8,-3
3,1161,8,-3
3,669,8,-3
3,529,8,-3
3,341,8,-2
3,410,7,-2
3,1099,5,-3
3,3470,5,-2
3,4455,6,-1
3,4826,6,-0
3,4163,6,-0
3,3564,6,0
3,3473,6,0
3,3601,6,-1
3,3740,7,-2
3,3913,7,-2
3,3922,8,-2
3,3833,9,-2
3,4122,9,-2
3,3880,10,-1
3,3391,11,-0
3,2359,11,1
3,1780,11,2
3,1631,11,2
3,1479,11,2
3,1049,10,2
3,567,10,2
3,441,10,2
3,300,9,2
3,352,9,2
3,822,8,3
3,2486,8,3
3,3249,8,3
3,3564,8,3
3,3313,9,3
3,3169,9,3
3,3300,9,3
3,3791,10,4
3,3990,11,4
3,4086,12,4
3,4007,12,4
3,4151,15,6
3,4616,17,7
3,4121,19,9
3,3572,22,11
3,2788,23,12
3,1944,25,14
3,1752,24,13
3,1761,23,13
3,1458,22,12
3,936,21,11
3,623,21,11
3,444,21,11
3,375,19,10
3,425,15,7
3,1028,13,4
3,1356,11,2
3,1478,9,1
3,1739,8,-1
3,2132,7,-2
3,2358,6,-3
3,2560,6,-4
3,2708,6,-6
3,2887,7,-5
3,2993,8,-4
3,2881,9,-6
3,2677,10,-7
3,2640,11,-8
3,2419,11,-11
3,2049,10,-13
3,1636,9,-16
3,1526,9,-15
3,1357,8,-15
3,1118,8,-14
3,776,7,-14
3,516,6,-15
3,336,6,-15
3,263,4,-15
3,293,4,-11
3,803,3,-10
3,1095,2,-8
3,969,2,-7
3,1099,2,-7
3,1407,1,-6
3,1550,1,-6
3,1810,1,-5
3,1849,2,-3
3,2066,3,-3
3,2053,4,-4
3,2060,3,-6
3,2044,6,-4
3,1991,6,-4
3,1910,7,-3
3,1467,6,-4
3,1065,4,-5
3,1066,4,-5
3,919,3,-5
3,564,3,-5
3,316,3,-4
3,230,3,-3
3,196,3,-3
3,219,3,-2
3,518,3,-1
3,1740,3,-0
3,2467,3,1
3,2498,3,2
3,1889,3,1
3,2025,3,2
3,1997,2,2
3,2109,2,1
3,2093,3,1
3,2307,2,-1
3,2340,3,-1
3,2737,3,-0
3,2809,3,-2
3,2578,4,-2
3,1947,4,-3
3,1299,4,-2
3,903,4,0
3,817,5,1
3,754,3,0
3,518,3,-0
3,282,3,-0
3,221,3,0
3,178,3,0
3,204,3,0
3,477,3,0
3,1626,2,-1
3,1988,2,-1
3,1952,3,-0
3,1637,3,0
3,1522,3,0
3,1576,3,1
3,1630,4,2
3,1675,7,4
3,1741,8,6
3,1784,9,6
3,1900,10,7
3,2029,12,8
3,1892,11,7
3,1707,12,8
3,1341,12,8
3,999,12,7
3,940,11,6
3,853,10,7
3,612,9,7
3,350,8,6
3,265,7,3
3,211,6,3
3,192,6,3
3,500,5,2
3,1569,5,3
3,1944,4,2
3,1890,5,2
3,1642,5,2
3,1554,5,2
3,1510,5,2
3,1589,5,1
3,1636,6,-1
3,1877,6,-2
3,1775,6,-3
3,1769,7,-3
3,1937,6,-6
3,1750,7,-4
3,1538,7,-5
3,1226,7,-5
3,863,6,-6
3,882,6,-4
3,786,6,-4
3,541,6,-3
3,307,6,-2
3,219,6,-1
3,177,5,-1
3,180,5,-1
3,476,4,-1
3,1531,4,-1
3,1856,4,-1
3,1955,3,-2
3,1562,4,-1
3,1438,3,-2
3,1486,4,-1
3,1536,6,1
3,1578,7,2
3,1667,8,2
3,1714,9,3
3,1786,11,4
3,1938,13,7
3,1825,14,7
3,1657,14,8
3,1323,14,7
3,968,12,6
3,907,10,4
3,838,9,3
3,533,9,3
3,320,9,3
3,237,12,6
3,195,11,6
3,212,11,6
3,569,11,6
3,1653,11,7
3,2009,11,7
3,2014,10,7
3,1672,10,6
3,1611,10,7
3,1617,11,7
3,1671,12,6
3,1670,13,6
3,1861,16,7
3,1941,17,8
3,1997,18,7
3,2167,19,7
3,2099,19,5
3,1977,20,6
3,1610,19,5
3,1183,19,7
3,1158,18,8
3,1061,17,8
3,810,16,7
3,525,15,6
3,389,13,2
3,266,13,2
3,225,13,2
3,288,12,1
3,765,11,0
3,1066,10,-1
3,963,10,0
3,1046,10,0
3,1231,9,-1
3,1462,9,-1
3,1389,10,-2
3,1411,10,-3
3,2010,9,-7
3,1850,8,-9
3,1453,8,-10
3,1404,8,-11
3,1645,7,-12
3,1807,7,-13
3,1316,7,-12
3,987,7,-12
3,888,7,-11
3,905,7,-10
3,718,8,-8
3,477,8,-7
3,311,7,-6
3,234,8,-5
3,173,8,-5
3,260,7,-4
3,659,7,-3
3,916,7,-3
3,830,7,-3
3,746,7,-3
3,874,7,-2
3,1083,7,-2
3,1117,7,-3
3,1208,8,-2
3,1267,8,-1
3,1443,8,-1
3,1372,8,-1
3,1320,7,-1
3,1314,7,0
3,1246,7,0
3,985,7,0
3,826,7,0
3,716,7,0
3,683,7,0
3,515,7,-1
3,235,7,-1
3,194,7,0
3,182,8,0
3,176,8,1
3,430,8,1
3,1433,8,1
3,1889,8,1
3,1886,7,0
3,1566,6,-1
3,1451,6,-2
3,1412,6,-2
3,1347,6,-2
3,1394,6,-2
3,1606,7,-1
3,1626,8,1
3,1726,9,2
3,1685,11,4
3,1670,11,3
3,1443,9,2
3,1125,9,2
3,998,9,2
3,729,9,2
3,688,9,2
3,441,8,1
3,312,7,0
3,179,7,0
3,155,7,-1
3,191,7,-1
3,396,7,-2
3,1381,6,-2
3,1780,6,-2
3,1768,6,-2
3,1493,6,-0
3,1330,5,-1
3,1383,5,-1
3,1388,5,-1
3,1460,6,-0
3,1551,6,-2
3,1655,7,-2
3,1626,7,-2
3,1839,8,-3
3,1722,9,-2
3,1473,9,-0
3,1156,9,0
3,806,8,-2
3,806,7,-2
3,705,6,-3
4,542,6,-2
4,315,6,-1
4,198,6,-1
4,168,6,-2
4,177,6,-2
4,418,5,-2
4,1346,5,-1
4,1845,4,-1
4,1758,4,-1
4,1497,4,-1
4,1397,3,-2
4,1373,4,-1
4,1391,5,0
4,1439,7,2
4,1623,8,3
4,1627,8,2
4,1614,11,4
4,1704,12,3
4,1648,13,4
4,1528,13,4
4,1193,12,3
4,859,12,4
4,760,12,5
4,731,11,4
4,517,10,4
4,294,9,3
4,216,9,3
4,191,8,3
4,176,7,2
4,403,7,2
4,1333,6,1
4,1764,6,1
4,1658,4,0
4,1393,4,-1
4,1278,3,0
4,1291,4,1
4,1360,6,1
4,1341,7,0
4,1490,9,1
4,1574,10,2
4,1578,12,1
4,1674,13,1
4,1643,13,0
4,1498,14,1
4,1166,13,1
4,804,13,1
4,786,13,1
4,785,12,1
4,517,11,1
4,308,11,1
4,212,11,2
4,191,10,2
4,184,10,3
4,404,9,3
4,1399,8,2
4,2006,9,4
4,1887,8,4
4,1525,8,4
4,1418,8,4
4,1616,7,3
4,1560,8,2
4,1738,9,2
4,1878,9,0
4,2026,9,-1
4,2127,10,-2
4,2069,10,-3
4,1881,11,-2
4,1691,10,-4
4,1367,10,-3
4,951,11,-2
4,901,11,-2
4,835,11,-1
4,614,11,0
4,464,11,0
4,322,11,0
4,232,10,0
4,199,11,1
4,268,10,1
4,783,10,2
4,1031,10,1
4,937,9,1
4,868,8,0
4,1012,8,0
4,1145,8,1
4,1188,8,0
4,1343,9,-0
4,1448,10,1
4,1558,11,2
4,1477,13,3
4,1476,15,5
4,1516,15,4
4,1453,16,6
4,1177,16,6
4,921,15,4
4,868,12,1
4,837,9,-2
4,656,9,-2
4,466,9,-2
4,266,9,-2
4,219,9,-1
4,210,10,-1
4,236,10,0
4,707,9,-1
4,914,9,-1
4,726,8,-1
4,670,9,1
4,730,9,1
4,909,9,1
4,945,11,3
4,984,12,3
4,1121,13,3
4,1158,13,3
4,1218,14,2
4,1140,17,2
4,1188,18,3
4,1107,18,3
4,995,15,-1
4,750,13,-2
4,692,14,2
4,618,13,3
4,448,12,3
4,266,12,3
4,175,11,2
4,154,11,2
4,181,11,1
4,382,11,1
4,1332,10,1
4,1790,10,1
4,1721,10,2
4,1455,10,1
4,1283,9,0
4,1259,10,1
4,1331,11,-0
4,1326,12,0
4,1415,13,0
4,1462,15,2
4,1514,16,2
4,1572,17,0
4,1561,17,-1
4,1294,18,-0
4,1043,19,4
4,754,18,5
4,699,18,4
4,606,17,4
4,442,16,3
4,234,14,3
4,177,14,3
4,149,14,3
4,161,13,3
4,383,13,2
4,1347,12,2
4,1651,12,2
4,1622,12,2
4,1296,12,2
4,1165,12,2
4,1208,11,1
4,1236,12,2
4,1277,13,1
4,1353,15,2
4,1455,16,1
4,1499,17,1
4,1552,19,2
4,1574,18,1
4,1442,17,-1
4,1133,16,-3
4,793,16,-3
4,683,14,-4
4,658,13,-4
4,453,13,-2
4,252,14,-0
4,180,14,0
4,153,15,1
4,175,15,2
4,415,15,2
4,1405,13,1
4,1821,12,0
4,1605,12,0
4,1382,13,2
4,1264,13,1
4,1229,11,0
4,1262,11,-1
4,1278,11,-2
4,1377,13,-2
4,1499,14,-2
4,1591,15,-2
4,1641,16,-3
4,1576,17,-2
4,1344,17,-0
4,1078,17,1
4,799,18,2
4,719,17,3
4,681,15,2
4,496,11,-2
4,267,11,-3
4,200,10,-4
4,153,10,-5
4,161,10,-5
4,380,9,-6
4,1361,9,-3
4,1756,9,-2
4,1710,10,-2
4,1522,11,-3
4,1279,11,-2
4,1186,11,-0
4,1244,11,-0
4,1561,11,-0
4,1700,11,-2
4,1506,12,-2
4,1455,14,-1
4,1621,12,-4
4,1559,11,-6
4,1439,12,-4
4,1205,13,-4
4,790,11,-7
4,751,10,-7
4,711,9,-6
4,466,9,-2
4,280,9,-2
4,222,8,-2
4,199,8,-2
4,195,6,-4
4,401,6,-4
4,1235,6,-4
4,1588,5,-4
4,1534,3,-7
4,1442,3,-7
4,1409,4,-7
4,1450,4,-6
4,1559,6,-4
4,1542,6,-5
4,1767,6,-5
4,1849,7,-5
4,1776,8,-6
4,1764,8,-4
4,1932,9,-2
4,1716,8,-4
4,1404,8,-5
4,1007,8,-2
4,943,7,-3
4,903,7,-2
4,684,7,-3
4,449,6,-3
4,335,7,-2
4,251,6,-2
4,200,6,0
4,301,6,0
4,914,5,-1
4,1081,4,-1
4,901,4,1
4,871,4,1
4,907,3,-1
4,1098,4,-1
4,1173,5,-1
4,1383,7,1
4,1463,8,2
4,1597,9,2
4,1507,9,2
4,1497,11,2
4,1529,12,2
4,1546,13,4
4,1348,13,5
4,965,12,4
4,897,12,4
4,844,11,4
4,672,11,4
4,456,11,4
4,325,9,3
4,217,9,3
4,199,9,3
4,240,9,3
4,764,8,3
4,1021,8,3
4,745,7,3
4,586,7,3
4,613,8,4
4,793,9,6
4,988,11,6
4,1060,13,7
4,1175,15,7
4,1223,14,6
4,1167,13,4
4,1161,12,2
4,1335,14,2
4,1270,16,3
4,1097,16,3
4,828,17,4
4,767,17,5
4,710,14,3
4,511,14,4
4,303,14,4
4,233,14,5
4,195,14,4
4,198,14,4
4,449,14,5
4,1537,14,6
4,2534,13,6
4,2627,12,5
4,1922,12,4
4,1698,12,4
4,1411,12,3
4,1242,13,2
4,1498,14,1
4,1696,14,-1
4,1772,13,-1
4,1583,14,1
4,1746,15,3
4,1512,14,0
4,1346,14,-2
4,1069,15,-1
4,650,17,0
4,649,19,2
4,587,18,4
4,431,18,4
4,281,19,4
4,165,18,3
4,141,15,1
4,175,13,-1
4,424,12,-2
4,1444,11,-3
4,1813,9,-4
4,1761,9,-3
4,1396,8,-3
4,1374,8,-3
4,1376,8,-4
4,1392,9,-4
4,1459,10,-4
4,1562,10,-4
4,1673,11,-3
4,1640,12,-2
4,1678,13,-2
4,1843,14,0
4,1523,14,0
4,1114,14,-1
4,751,14,-3
4,760,13,-6
4,739,11,-7
4,456,11,-8
4,277,11,-8
4,197,11,-7
4,188,10,-5
4,215,9,-4
4,430,8,-3
4,1459,8,-3
4,1956,6,-3
4,1779,6,-3
4,1424,6,-2
4,1277,6,-3
4,1391,6,-3
4,1473,6,-3
4,1450,6,-4
4,1625,7,-3
4,1715,9,-1
4,1718,11,-2
4,1753,10,-3
4,1839,11,-3
4,1656,11,-3
4,1323,11,-3
4,925,11,-3
4,924,11,-2
4,780,9,-2
4,550,9,-1
4,314,9,-1
4,221,9,-2
4,174,8,-2
4,175,8,-1
4,448,8,-1
4,1442,8,0
4,1921,7,1
4,1881,7,1
4,1446,7,1
4,1358,5,-1
4,1435,5,-1
4,1489,5,-1
4,1503,6,0
4,1649,7,-0
4,1807,8,-1
4,1782,7,-3
4,1905,8,-2
4,1950,8,-3
4,1730,8,-3
4,1397,8,-3
4,979,8,-3
4,887,8,-3
4,816,7,-3
4,545,6,-4
4,335,4,-5
4,250,4,-5
4,188,3,-5
4,228,3,-4
4,424,3,-4
4,1506,3,-5
4,1959,3,-4
4,1979,3,-4
4,1549,3,-4
4,1555,3,-2
4,1579,3,-2
4,1650,4,-1
4,1661,6,0
4,1889,8,2
4,2010,8,0
4,2091,9,2
4,2214,10,2
4,2353,10,2
4,2103,9,1
4,1599,8,-1
4,1143,7,-1
4,1062,7,-1
4,993,7,0
4,770,6,0
4,556,7,2
4,371,7,3
4,280,6,3
4,222,6,3
4,359,6,3
4,916,6,3
4,1286,6,3
4,1095,6,3
4,1031,6,3
4,1046,7,4
4,1186,7,4
4,1237,7,3
4,1355,6,0
4,1595,5,-3
4,1659,5,-3
4,1519,6,-4
4,1539,6,-4
4,1707,8,-2
4,1491,7,-2
4,1319,8,0
4,1034,7,0
4,971,7,-0
4,931,7,0
4,712,7,1
4,509,6,-1
4,376,6,-1
4,247,6,0
4,223,6,-0
4,296,6,-0
4,843,6,-0
4,1019,4,-2
4,836,4,-2
4,737,5,-1
4,797,6,-1
4,975,6,-1
4,1174,8,1
4,1233,9,3
4,1524,12,7
4,1574,14,9
4,1601,14,9
4,1578,17,11
4,1651,16,8
4,1449,16,8
4,1224,16,8
4,992,15,8
4,817,14,8
4,787,14,8
4,508,14,7
4,321,14,8
4,237,13,7
4,179,13,7
4,197,13,8
4,438,12,7
4,1485,13,7
4,1942,12,8
4,1921,12,7
4,1555,11,6
4,1405,11,6
4,1444,11,4
4,1542,10,2
4,1580,10,1
4,1649,10,-2
4,1746,9,-4
4,1764,10,-4
4,1832,12,-5
4,1745,13,-3
4,1603,13,-2
4,1189,12,-4
4,890,12,-3
4,818,12,-3
4,710,11,-4
4,519,11,-3
4,328,11,-3
4,219,10,-3
4,167,10,-3
4,196,9,-4
4,429,9,-3
4,1491,8,-4
4,1948,8,-4
4,1858,8,-3
4,1468,8,-3
4,1374,8,-3
4,1463,9,-1
4,1971,12,2
4,1513,14,4
4,2124,15,5
4,1852,13,4
4,1662,12,2
4,1680,15,3
4,1733,8,-4
4,1514,11,-3
4,1151,12,0
4,859,13,1
4,793,11,-1
4,748,9,-2
4,460,7,-4
4,271,6,-5
4,205,5,-5
4,181,4,-6
4,191,4,-6
4,450,4,-5
4,1529,3,-5
4,1988,3,-6
4,1971,3,-6
4,1574,2,-6
4,1509,2,-6
4,1547,3,-6
4,1551,4,-7
4,1640,4,-10
4,1705,6,-9
4,1878,7,-7
4,1877,7,-4
4,2015,9,-6
4,1943,9,1
4,1749,10,-1
4,1281,10,-2
4,971,11,-2
4,932,10,-1
4,881,9,0
4,563,8,2
4,316,7,2
4,205,7,2
4,184,6,2
4,194,6,2
4,455,5,1
4,1554,5,2
4,2049,4,2
4,1991,4,2
4,1682,4,2
4,1477,5,3
4,1476,5,2
4,1520,5,1
4,1472,6,1
4,1715,6,0
4,1859,7,0
4,1796,8,1
4,2002,9,0
4,1927,9,0
4,1746,11,1
4,1276,11,1
4,1009,9,-1
4,973,9,-1
4,916,8,-1
4,657,8,0
4,364,7,0
4,294,6,-1
4,201,6,0
4,225,6,0
4,471,6,1
4,1681,6,1
4,2202,6,2
4,2306,6,2
4,2093,6,2
4,1817,6,1
4,1662,7,2
4,1759,7,2
4,1929,8,2
4,1898,8,2
4,2076,8,1
4,2308,8,0
4,2257,8,-1
4,2256,9,-0
4,1905,9,-2
4,1523,9,-2
4,1187,9,-0
4,1053,9,-0
4,1012,9,1
4,726,9,1
4,520,8,1
4,403,8,2
4,244,8,2
4,198,8,2
4,377,7,2
4,993,7,1
4,1227,7,1
4,1025,7,1
4,1034,7,1
4,1069,7,1
4,1327,9,2
4,1494,10,3
4,1680,13,5
4,1887,14,7
4,2031,17,8
4,1915,18,10
4,1892,17,8
4,2052,17,8
4,1885,17,8
4,1511,16,7
4,1310,15,6
4,1195,13,4
4,1207,12,2
4,890,11,2
4,597,11,2
4,426,10,2
4,314,10,2
4,265,10,2
4,338,11,3
4,956,9,2
4,1088,9,2
4,839,9,2
4,695,9,2
4,784,9,2
4,1169,9,0
4,1197,8,-2
4,1211,9,-3
4,1489,9,-5
4,1664,8,-8
4,1542,9,-9
4,1606,8,-8
4,1549,8,-9
4,1429,8,-9
4,1152,8,-8
4,960,8,-7
4,898,8,-4
4,807,8,-4
4,552,7,-4
4,318,7,-4
4,209,6,-4
4,178,6,-4
4,186,6,-4
4,479,5,-6
4,1618,4,-5
4,2162,4,-5
4,2170,4,-6
4,1815,4,-5
4,1537,4,-5
4,1587,5,-4
4,1536,5,-3
4,1663,7,-3
4,1731,7,-2
4,1848,8,-1
4,1945,8,-1
4,1990,9,1
4,1862,9,2
4,1583,9,2
4,1201,9,1
4,919,9,1
4,804,8,0
4,805,8,0
4,544,7,0
4,305,7,0
4,225,7,1
4,179,7,1
4,206,7,1
4,433,7,2
4,1596,6,1
4,2011,6,1
4,2035,6,2
4,1667,6,2
4,1537,5,1
4,1576,6,1
4,1567,8,3
4,1680,10,3
4,1859,12,5
4,1982,14,7
4,2055,15,7
4,2162,17,8
4,2013,17,8
4,1817,18,9
4,1412,19,10
4,1037,18,9
4,949,16,7
4,877,14,6
4,563,13,6
4,377,12,5
4,260,11,3
4,201,10,3
4,209,10,3
4,463,10,3
4,1591,9,4
4,2047,9,3
4,2126,9,3
4,1776,9,3
4,1563,9,4
4,1587,9,3
4,1629,8,0
4,1762,9,-1
4,1917,10,-2
4,2005,11,-4
4,2032,12,-3
4,2171,14,-3
4,2272,13,-4
4,1731,13,-6
4,1338,12,-7
4,943,12,-6
4,1010,11,-5
4,853,11,-3
4,639,11,-2
4,321,11,-2
4,232,10,-1
4,200,11,1
4,233,11,1
4,522,10,0
4,1689,10,1
4,2171,10,1
4,2860,10,1
4,2171,10,1
4,1893,10,1
4,1997,11,2
4,1812,12,3
